A1,A2,A3,B1,B2,B3,C1,C2,C3
562176763.07,-638858560.99,2669893725.52,667527330.80,-703513632.30,2675055335.12,812922728.50,-1313042638.13,2687130949.36
A1,A2,A3,B1,B2,B3,C1,C2,C3
560691068.83,-644623259.58,2682083091.66,673723987.03,-696484009.67,2687454446.74,817651700.68,-1326579476.60,2699662471.60
A1,A2,A3,B1,B2,B3,C1,C2,C3
560612964.63,-651242308.00,2694367621.71,678673613.27,-689104182.40,2699822701.68,822240457.50,-1339638617.97,2712209686.62
A1,A2,A3,B1,B2,B3,C1,C2,C3
562015896.77,-658554560.88,2706748951.38,682299307.65,-681527046.88,2712158236.60,826692454.53,-1352228311.21,2724772822.02
A1,A2,A3,B1,B2,B3,C1,C2,C3
564967851.77,-666391049.26,2719228406.31,684530240.79,-673914260.08,2724459533.59,831010534.61,-1364355868.33,2737352070.10
A1,A2,A3,B1,B2,B3,C1,C2,C3
569531242.29,-674568336.56,2731806933.89,685301671.15,-666442873.19,2736725483.99,835197026.65,-1376027674.70,2749947592.12
A1,A2,A3,B1,B2,B3,C1,C2,C3
575760172.80,-682880424.62,2744484908.26,684557576.57,-659313408.56,2748955578.78,839253848.32,-1387249206.17,2762559522.95
A1,A2,A3,B1,B2,B3,C1,C2,C3
583693676.78,-691089133.44,2757261746.90,682257311.16,-652759454.02,2761150287.21,843182612.04,-1398025054.86,2775187975.89
A1,A2,A3,B1,B2,B3,C1,C2,C3
593342448.64,-698913618.51,2770135238.29,678388764.72,-647058107.75,2773311724.04,846984733.59,-1408358967.12,2787833047.68
A1,A2,A3,B1,B2,B3,C1,C2,C3
604665367.89,-706021770.71,2783100446.96,672991729.21,-642538523.29,2785444739.26,850661541.50,-1418253898.54,2800494823.78
A1,A2,A3,B1,B2,B3,C1,C2,C3
617531999.51,-712030930.15,2796148102.14,666195292.88,-639581116.68,2797558524.19,854214382.56,-1427712092.95,2813173383.67
A1,A2,A3,B1,B2,B3,C1,C2,C3
631672363.59,-716533066.92,2809262669.70,658267980.09,-638592276.36,2809668534.51,857644712.30,-1436735191.84,2825868805.79
A1,A2,A3,B1,B2,B3,C1,C2,C3
646632726.29,-719164128.30,2822421104.51,649661903.51,-639934874.61,2821797734.17,860954151.91,-1445324375.65,2838581171.32
A1,A2,A3,B1,B2,B3,C1,C2,C3
661783387.48,-719717942.67,2835594270.57,641004977.07,-643814203.65,2833975173.71,864144487.55,-1453480523.76,2851310565.72
A1,A2,A3,B1,B2,B3,C1,C2,C3
676421197.29,-718248731.77,2848752340.64,632998472.89,-650175318.22,2846230592.44,867217597.02,-1461204359.69,2864057076.91
A1,A2,A3,B1,B2,B3,C1,C2,C3
689931888.91,-715074383.55,2861871832.64,626254821.09,-658699676.51,2858587386.99,870175316.96,-1468496537.33,2876820790.37
A1,A2,A3,B1,B2,B3,C1,C2,C3
701904361.04,-710669070.74,2874939519.24,621183475.06,-668912519.63,2871058707.97,873019295.33,-1475357642.83,2889601782.79
A1,A2,A3,B1,B2,B3,C1,C2,C3
712139889.05,-705532207.50,2887951578.12,617981813.96,-680313984.73,2883648315.38,875750877.56,-1481788124.85,2902400116.50
A1,A2,A3,B1,B2,B3,C1,C2,C3
720595466.35,-700107848.06,2900910379.84,616691858.02,-692459811.33,2896353794.13,878371050.02,-1487788189.67,2915215836.03
A1,A2,A3,B1,B2,B3,C1,C2,C3
727319514.75,-694760099.54,2913821479.47,617264561.22,-704986034.67,2909169563.58,880880436.94,-1493357694.92,2928048966.96
A1,A2,A3,B1,B2,B3,C1,C2,C3
732405936.29,-689779128.01,2926691690.94,619605725.56,-717603068.75,2922088802.52,883279334.27,-1498496060.52,2940899516.54
A1,A2,A3,B1,B2,B3,C1,C2,C3
735967643.13,-685396977.88,2939528095.36,623602416.36,-730079953.19,2935104439.21,885567764.51,-1503202202.47,2953767475.44
A1,A2,A3,B1,B2,B3,C1,C2,C3
738123416.82,-681803519.06,2952337625.70,629136039.04,-742228450.65,2948209564.27,887745540.72,-1507474488.18,2966652820.03
A1,A2,A3,B1,B2,B3,C1,C2,C3
738992554.04,-679159541.36,2965126960.39,636087626.90,-753889978.78,2961397534.54,889812332.89,-1511310710.18,2979555515.07
A1,A2,A3,B1,B2,B3,C1,C2,C3
738693825.11,-677606741.09,2977902573.40,644338818.06,-764925634.86,2974661920.25,891767732.61,-1514708074.90,2992475516.35
A1,A2,A3,B1,B2,B3,C1,C2,C3
737346885.57,-677275127.07,2990670865.69,653770382.95,-775208788.33,2987996370.98,893611313.88,-1517663204.07,3005412773.33
A1,A2,A3,B1,B2,B3,C1,C2,C3
735075276.83,-678288419.29,3003438346.03,664259168.64,-784619669.58,3001394432.33,895342688.25,-1520172147.31,3018367231.64
A1,A2,A3,B1,B2,B3,C1,C2,C3
732010730.86,-680767817.58,3016211852.65,675673746.29,-793041578.53,3014849321.96,896961552.57,-1522230404.87,3031338835.39
A1,A2,A3,B1,B2,B3,C1,C2,C3
728298838.66,-684834230.99,3028998819.09,687868704.91,-800358622.64,3028353661.85,898467726.84,-1523832960.25,3044327529.06
A1,A2,A3,B1,B2,B3,C1,C2,C3
724106345.24,-690608681.46,3041807592.83,700677331.76,-806455271.78,3041899158.19,899861178.79,-1524974321.62,3057333258.98
A1,A2,A3,B1,B2,B3,C1,C2,C3
719630394.76,-698210056.56,3054647812.86,713902360.44,-811218556.98,3055476223.04,901142030.64,-1525648570.41,3070355974.09
A1,A2,A3,B1,B2,B3,C1,C2,C3
715109827.26,-707748584.04,3067530835.06,727304690.90,-814544543.81,3069073549.20,902310542.43,-1525849413.26,3083395625.73
A1,A2,A3,B1,B2,B3,C1,C2,C3
710837738.18,-719312292.82,3080470145.34,740590876.01,-816351823.17,3082677698.59,903367065.83,-1525570230.37,3096452166.06
A1,A2,A3,B1,B2,B3,C1,C2,C3
707172186.38,-732942643.72,3093481589.77,753402494.01,-816605847.15,3096272875.28,904311963.74,-1524804108.85,3109525544.95
A1,A2,A3,B1,B2,B3,C1,C2,C3
704537210.64,-748595987.42,3106583051.60,765315247.58,-815357469.80,3109841253.42,905145494.72,-1523543843.94,3122615704.98
A1,A2,A3,B1,B2,B3,C1,C2,C3
703399760.35,-766093385.94,3119792978.19,775862175.61,-812793177.54,3123364457.00,905867670.46,-1521781887.21,3135722574.81
A1,A2,A3,B1,B2,B3,C1,C2,C3
704206627.07,-785077132.75,3133127245.52,784596868.95,-809278694.36,3136826702.84,906478108.58,-1519510221.21,3148846061.63
A1,A2,A3,B1,B2,B3,C1,C2,C3
707284233.45,-805011657.09,3146594842.37,791193795.95,-805358283.35,3150219123.36,906975918.05,-1516720153.59,3161986044.27
A1,A2,A3,B1,B2,B3,C1,C2,C3
712745345.23,-825259050.38,3160194563.46,795541630.98,-801679488.25,3163543077.67,907359658.78,-1513402049.21,3175142368.87
A1,A2,A3,B1,B2,B3,C1,C2,C3
720465244.69,-845205020.03,3173915180.07,797767024.38,-798867464.75,3176809981.29,907627398.16,-1509545044.96,3188314848.64
A1,A2,A3,B1,B2,B3,C1,C2,C3
730141532.62,-864363788.12,3187739019.11,798174659.40,-797420334.59,3190037723.36,907776852.13,-1505136797.02,3201503267.53
A1,A2,A3,B1,B2,B3,C1,C2,C3
741388463.16,-882415400.14,3201646389.06,797152730.81,-797672070.39,3203246234.50,907805571.77,-1500163287.28,3214707386.44
A1,A2,A3,B1,B2,B3,C1,C2,C3
753812689.35,-899187112.78,3215618671.52,795097008.20,-799811245.17,3216454388.30,907711134.48,-1494608686.04,3227926950.17
A1,A2,A3,B1,B2,B3,C1,C2,C3
767053383.23,-914613648.38,3229639674.25,792370545.99,-803920879.78,3229678641.98,907491313.78,-1488455250.09,3241161693.77
A1,A2,A3,B1,B2,B3,C1,C2,C3
780795103.87,-928699855.21,3243695831.05,789290678.05,-810015873.29,3242932831.36,907144216.75,-1481683232.10,3254411347.59
A1,A2,A3,B1,B2,B3,C1,C2,C3
794766343.17,-941493515.51,3257775880.20,786130369.52,-818070295.26,3256228489.02,906668386.32,-1474270780.28,3267675640.78
A1,A2,A3,B1,B2,B3,C1,C2,C3
808732540.85,-953067896.60,3271870396.97,783125134.63,-828034963.00,3269575310.08,906062868.56,-1466193810.00,3280954302.95
A1,A2,A3,B1,B2,B3,C1,C2,C3
822487952.53,-963511438.91,3285971344.55,780481137.21,-839847928.43,3282981601.60,905327244.02,-1457425828.88,3294247063.84
A1,A2,A3,B1,B2,B3,C1,C2,C3
835848107.92,-972922175.89,3300071695.50,778382739.45,-853440301.42,3296454663.74,904461620.79,-1447937693.64,3307553650.76
A1,A2,A3,B1,B2,B3,C1,C2,C3
848643335.69,-981405224.98,3314165128.39,776999026.52,-868739099.24,3310001098.47,903466585.03,-1437697269.55,3320873783.14
A1,A2,A3,B1,B2,B3,C1,C2,C3
860713324.61,-989072362.73,3328245789.14,776489343.99,-885668149.82,3323627057.09,902343102.42,-1426668952.11,3334207163.77
A1,A2,A3,B1,B2,B3,C1,C2,C3
871902533.43,-996043198.82,3342308104.02,777008044.14,-904147592.71,3337338440.32,901092361.91,-1414812992.13,3347553465.66
A1,A2,A3,B1,B2,B3,C1,C2,C3
882056261.71,-1002447840.55,3356346635.53,778708640.54,-924092173.52,3351141061.36,899715550.37,-1402084536.68,3360912313.11
A1,A2,A3,B1,B2,B3,C1,C2,C3
891017281.34,-1008431264.76,3370355978.60,781747486.93,-945408249.76,3365040776.11,898213542.18,-1388432251.41,3374283255.28
A1,A2,A3,B1,B2,B3,C1,C2,C3
898623117.36,-1014159960.85,3384330706.51,786286913.50,-967989159.94,3379043574.50,896586482.11,-1373796308.41,3387665728.99
A1,A2,A3,B1,B2,B3,C1,C2,C3
904704453.90,-1019831840.24,3398265396.38,792497374.94,-991708323.43,3393155607.43,894833231.33,-1358105376.89,3401059006.18
A1,A2,A3,B1,B2,B3,C1,C2,C3
909085967.15,-1025690947.58,3412154805.18,800557346.63,-1016409180.41,3407383086.61,892950638.27,-1341271972.03,3414462118.21
A1,A2,A3,B1,B2,B3,C1,C2,C3
911592665.37,-1032048987.71,3425994348.17,810647923.25,-1041891184.16,3421731918.11,890932600.01,-1323184935.69,3427873743.73
A1,A2,A3,B1,B2,B3,C1,C2,C3
912068446.71,-1039315184.63,3439781183.94,822935370.69,-1067892863.75,3436206788.20,888768952.48,-1303696514.82,3441292037.86
A1,A2,A3,B1,B2,B3,C1,C2,C3
910419709.79,-1048031294.58,3453516429.61,837528366.50,-1094080967.78,3450809214.85,886444619.54,-1282598204.56,3454714365.53
A1,A2,A3,B1,B2,B3,C1,C2,C3
906700911.41,-1058891980.51,3467209046.86,854390563.89,-1120081092.61,3465534066.03,883941491.16,-1259569745.61,3468136897.11
A1,A2,A3,B1,B2,B3,C1,C2,C3
901235512.78,-1072698716.51,3480880622.41,873199195.27,-1145654181.83,3480365137.86,881258873.73,-1234048720.32,3481554249.73
A1,A2,A3,B1,B2,B3,C1,C2,C3
894669329.83,-1090206814.85,3494566214.31,893074815.79,-1171310202.16,3495269332.89,878630396.16,-1204769849.64,3494964462.80
A1,A2,A3,B1,B2,B3,C1,C2,C3
887750000.56,-1112076721.84,3508304371.65,909950791.21,-1198069858.24,3510080876.43,879375054.70,-1170051982.68,3508494761.92
A1,A2,A3,B1,B2,B3,C1,C2,C3
881598104.27,-1140976623.35,3522168848.59,922140002.61,-1220777484.67,3524677893.72,884059388.96,-1132382598.91,3522193267.69
A1,A2,A3,B1,B2,B3,C1,C2,C3
882975121.74,-1170960945.43,3536394849.15,932309645.31,-1239408873.18,3539175253.33,883254722.84,-1097731480.60,3535709907.52
A1,A2,A3,B1,B2,B3,C1,C2,C3
885879452.92,-1199589645.16,3550700144.51,940597059.00,-1254759691.72,3553586455.29,882825316.72,-1067743002.70,3549313410.20
A1,A2,A3,B1,B2,B3,C1,C2,C3
890637974.53,-1228524707.81,3565114658.64,946699689.69,-1267233431.51,3567902284.32,882746847.86,-1040351688.71,3562983067.04
A1,A2,A3,B1,B2,B3,C1,C2,C3
897882838.48,-1258101567.34,3579668862.85,950049613.54,-1277171112.07,3582101479.29,882955088.17,-1014881085.18,3576709667.86
A1,A2,A3,B1,B2,B3,C1,C2,C3
908631786.05,-1288074109.86,3594404332.06,949671925.59,-1285180976.52,3596147760.55,883407201.35,-990969062.86,3590487917.39
A1,A2,A3,B1,B2,B3,C1,C2,C3
924234641.15,-1316773617.28,3609363430.32,944248628.90,-1293159714.49,3610002307.36,884071360.42,-968387650.19,3604314272.32
A1,A2,A3,B1,B2,B3,C1,C2,C3
943589292.80,-1340271998.31,3624461209.88,934909234.29,-1305193123.26,3623752750.89,884920165.56,-946979141.22,3618186049.23
A1,A2,A3,B1,B2,B3,C1,C2,C3
962013554.99,-1357878876.82,3639489053.44,926361039.03,-1322090497.24,3637609923.94,885928505.49,-926624617.64,3632101032.61
A1,A2,A3,B1,B2,B3,C1,C2,C3
977588246.70,-1371978993.28,3654386843.42,920543678.70,-1341562800.53,3651635737.71,887075925.65,-907228374.91,3646057428.88
A1,A2,A3,B1,B2,B3,C1,C2,C3
990258516.61,-1384082286.81,3669166585.13,917526881.86,-1362178442.15,3665819574.57,888347548.81,-888712064.85,3660053850.30
A1,A2,A3,B1,B2,B3,C1,C2,C3
1000219785.24,-1394976721.44,3683844211.58,917125852.63,-1383213827.77,3680146572.71,889732750.33,-871011317.79,3674089225.72
A1,A2,A3,B1,B2,B3,C1,C2,C3
1007633894.80,-1405142445.25,3698431276.85,919186581.25,-1404242066.17,3694606022.92,891223697.76,-854072876.87,3688162710.24
A1,A2,A3,B1,B2,B3,C1,C2,C3
1012599937.67,-1414930200.10,3712935395.50,923616052.30,-1424956906.24,3709190996.36,892814314.12,-837852251.32,3702273618.15
A1,A2,A3,B1,B2,B3,C1,C2,C3
1015158008.99,-1424647106.04,3727361221.02,930379165.40,-1445088793.79,3723897412.63,894499604.67,-822311875.29,3716421376.36
A1,A2,A3,B1,B2,B3,C1,C2,C3
1015294307.97,-1434614910.24,3741711220.42,939494065.49,-1464348050.73,3738723297.42,896275225.26,-807419679.71,3730605492.16
A1,A2,A3,B1,B2,B3,C1,C2,C3
1012946206.01,-1445234266.51,3755986504.74,951027352.75,-1482361712.34,3753667974.63,898137204.30,-793147975.47,3744825530.63
A1,A2,A3,B1,B2,B3,C1,C2,C3
1008022250.51,-1457093505.38,3770188727.61,965074255.15,-1498565650.09,3768730183.90,900081766.44,-779472560.60,3759081098.48
A1,A2,A3,B1,B2,B3,C1,C2,C3
1000519689.55,-1471201233.54,3784327370.66,981641200.74,-1511972712.72,3783900806.46,902105235.52,-766371979.63,3773371832.88
A1,A2,A3,B1,B2,B3,C1,C2,C3
991208990.34,-1489382777.47,3798453055.42,999961302.42,-1520776928.07,3799129559.48,904204031.45,-753826878.28,3787697395.09
A1,A2,A3,B1,B2,B3,C1,C2,C3
983691022.89,-1512949818.64,3812733652.02,1016436999.00,-1523684415.15,3814248885.05,906374845.42,-741819456.04,3802057472.93
A1,A2,A3,B1,B2,B3,C1,C2,C3
981449432.92,-1538484602.54,3827286955.19,1027587308.13,-1524129377.79,3829141259.93,908615014.02,-730333263.61,3816451794.88
A1,A2,A3,B1,B2,B3,C1,C2,C3
983471908.25,-1562706432.24,3842038054.43,1034426487.61,-1525407371.81,3843881820.01,910922591.68,-719353442.08,3830880135.56
A1,A2,A3,B1,B2,B3,C1,C2,C3
988282415.34,-1584757779.98,3856915093.49,1038432146.95,-1528389140.39,3858542615.33,913296002.39,-708866776.05,3845342301.18
A1,A2,A3,B1,B2,B3,C1,C2,C3
995007900.12,-1604484142.62,3871878927.68,1040478817.96,-1533240986.82,3873162966.68,915733768.42,-698861465.36,3859838115.64
A1,A2,A3,B1,B2,B3,C1,C2,C3
1003113553.20,-1621861013.28,3886906245.58,1041102799.46,-1539998062.04,3887766351.04,918234400.36,-689326865.95,3874367413.37
A1,A2,A3,B1,B2,B3,C1,C2,C3
1012229145.58,-1636867609.60,3901980873.26,1040675847.20,-1548690850.74,3902369100.60,920796371.44,-680253275.49,3888930036.14
A1,A2,A3,B1,B2,B3,C1,C2,C3
1022061066.76,-1649452575.71,3917089651.97,1039493122.12,-1559379635.91,3916984525.97,923418131.23,-671631766.87,3903525832.06
A1,A2,A3,B1,B2,B3,C1,C2,C3
1032338055.28,-1659518447.12,3932219948.51,1037827427.32,-1572170160.43,3931625405.66,926098138.09,-663454061.69,3918154655.82
A1,A2,A3,B1,B2,B3,C1,C2,C3
1042761922.51,-1666907228.13,3947357391.56,1035978442.18,-1587228142.91,3946306248.85,928834901.26,-655712437.03,3932816369.59
A1,A2,A3,B1,B2,B3,C1,C2,C3
1052936329.45,-1671382834.57,3962482631.13,1034343898.47,-1604796899.29,3961046534.46,931627027.97,-648399661.14,3947510844.41
A1,A2,A3,B1,B2,B3,C1,C2,C3
1062219932.69,-1672623326.44,3977564927.54,1033566384.53,-1625205145.78,3975877120.37,934473273.30,-641508957.80,3962237962.09
A1,A2,A3,B1,B2,B3,C1,C2,C3
1069364778.91,-1670346721.70,3992547745.03,1034894901.72,-1648741186.50,3990854647.76,937372589.20,-635034004.92,3976997617.20
A1,A2,A3,B1,B2,B3,C1,C2,C3
1071956649.41,-1665372491.18,4007334705.19,1040744487.60,-1674591370.24,4006075585.77,940324156.83,-628968982.91,3991789719.04
A1,A2,A3,B1,B2,B3,C1,C2,C3
1068751172.41,-1661854679.83,4021911650.90,1052360153.16,-1698606869.89,4021554168.75,943327336.96,-623308673.90,4006614190.35
A1,A2,A3,B1,B2,B3,C1,C2,C3
1063025285.50,-1662761712.27,4036448243.57,1066465607.76,-1717823866.63,4037120807.06,946381482.64,-618048472.11,4021470959.37
A1,A2,A3,B1,B2,B3,C1,C2,C3
1057368015.67,-1667465163.95,4051050223.39,1080472594.29,-1732874961.47,4052669833.48,949485824.00,-613184201.07,4036359953.13
A1,A2,A3,B1,B2,B3,C1,C2,C3
1052693398.29,-1674999158.29,4065747839.22,1093467912.12,-1744729934.82,4068171072.33,952639526.29,-608711956.95,4051281098.46
A1,A2,A3,B1,B2,B3,C1,C2,C3
1049354918.62,-1684719452.31,4080550212.47,1105098890.85,-1754036713.64,4083615472.42,955841774.66,-604628055.76,4066234325.11
A1,A2,A3,B1,B2,B3,C1,C2,C3
1047543663.06,-1696200948.09,4095461542.64,1115175183.20,-1761223865.30,4098998899.17,959091830.00,-600929028.08,4081219568.18
A1,A2,A3,B1,B2,B3,C1,C2,C3
1047410899.76,-1709142941.34,4110485495.03,1123546154.60,-1766595338.11,4114317745.52,962389058.69,-597611629.85,4096236769.45
A1,A2,A3,B1,B2,B3,C1,C2,C3
1049117134.42,-1723312051.33,4125626774.36,1130051816.15,-1770387515.80,4129567357.61,965732943.96,-594672858.12,4111285878.03
A1,A2,A3,B1,B2,B3,C1,C2,C3
1052862701.88,-1738502343.95,4140892065.31,1134492235.24,-1772809078.28,4144741094.26,969123083.59,-592109967.03,4126366850.44
A1,A2,A3,B1,B2,B3,C1,C2,C3
1058919562.93,-1754494743.53,4156291018.28,1136595751.97,-1774081575.23,4159829341.59,972559176.67,-589920482.62,4141479650.13
A1,A2,A3,B1,B2,B3,C1,C2,C3
1067676419.69,-1770990452.61,4171837562.48,1135973887.34,-1774505994.51,4174818200.88,976041000.08,-588102214.47,4156624246.63
A1,A2,A3,B1,B2,B3,C1,C2,C3
1079701353.38,-1787452381.86,4187551099.53,1132058740.46,-1774621326.05,4189688296.39,979568373.50,-586653261.98,4171800614.08
A1,A2,A3,B1,B2,B3,C1,C2,C3
1095715605.19,-1802641836.84,4203450961.99,1124129257.30,-1775667881.21,4204420319.01,983141109.77,-585572008.23,4187008728.99
A1,A2,A3,B1,B2,B3,C1,C2,C3
1115449598.29,-1813700367.64,4219498309.05,1112455271.91,-1780505481.76,4219053133.72,986758951.65,-584857081.37,4202248567.23
A1,A2,A3,B1,B2,B3,C1,C2,C3
1134828984.89,-1818565089.07,4235497688.77,1101111493.98,-1791198243.23,4233782219.78,990421537.28,-584507251.03,4217520101.45
A1,A2,A3,B1,B2,B3,C1,C2,C3
1150519885.50,-1819806705.92,4251329706.54,1093432183.56,-1805176650.43,4248726999.54,994128486.06,-584521327.65,4232823303.92
A1,A2,A3,B1,B2,B3,C1,C2,C3
1162527549.54,-1819799394.65,4267017187.36,1089412376.38,-1820067638.01,4263864670.89,997879512.86,-584898200.10,4248158151.75
A1,A2,A3,B1,B2,B3,C1,C2,C3
1171431419.61,-1819578825.14,4282594993.37,1088472803.89,-1834836484.44,4279160388.22,1001674443.63,-585636920.03,4263524628.41
A1,A2,A3,B1,B2,B3,C1,C2,C3
1177679269.17,-1819644207.83,4298087198.61,1090165787.50,-1848984719.00,4294590088.64,1005513183.49,-586736747.72,4278922722.76
A1,A2,A3,B1,B2,B3,C1,C2,C3
1181579820.42,-1820300702.72,4313510029.73,1094182656.98,-1862207697.50,4310137552.63,1009395680.47,-588197167.36,4294352427.65
A1,A2,A3,B1,B2,B3,C1,C2,C3
1183347425.21,-1821785559.08,4328874994.69,1100309100.70,-1874268463.81,4325791276.76,1013321894.36,-590017885.81,4309813738.55
A1,A2,A3,B1,B2,B3,C1,C2,C3
1183135407.50,-1824326692.28,4344190879.16,1108391847.88,-1884939183.97,4341542478.44,1017291771.98,-592198821.67,4325306652.40
A1,A2,A3,B1,B2,B3,C1,C2,C3
1181060784.76,-1828182412.93,4359465191.38,1118313965.59,-1893961434.53,4357383652.01,1021305228.79,-594740087.76,4340831166.61
A1,A2,A3,B1,B2,B3,C1,C2,C3
1177229965.40,-1833683860.93,4374705675.04,1129969173.02,-1901003791.09,4373307056.56,1025362137.17,-597641968.60,4356387278.40
A1,A2,A3,B1,B2,B3,C1,C2,C3
1171784180.38,-1841298755.58,4389922876.51,1143216413.53,-1905598105.45,4389302149.16,1029462322.83,-600904893.08,4371974984.33
A1,A2,A3,B1,B2,B3,C1,C2,C3
1165022413.31,-1851741257.59,4405136495.25,1157756916.80,-1907029674.84,4405349234.42,1033605572.46,-604529403.25,4387594280.33
A1,A2,A3,B1,B2,B3,C1,C2,C3
1157822014.26,-1866102119.85,4420394773.00,1172713559.28,-1904207123.81,4421400074.42,1037791659.54,-608516121.69,4403245162.58
A1,A2,A3,B1,B2,B3,C1,C2,C3
1152823417.67,-1885175687.39,4435819210.85,1185446090.10,-1896335424.85,4437333169.51,1042020400.52,-612865730.88,4418927629.64
A1,A2,A3,B1,B2,B3,C1,C2,C3
1153432445.91,-1906166159.80,4451530165.32,1192548747.21,-1886209598.21,4453028158.33,1046291735.05,-617579010.96,4434641686.34
A1,A2,A3,B1,B2,B3,C1,C2,C3
1158724708.75,-1925004433.31,4467449015.51,1194945849.85,-1877897756.74,4468563649.31,1050605734.14,-622656952.86,4450387345.17
A1,A2,A3,B1,B2,B3,C1,C2,C3
1166491134.19,-1940684425.50,4483470859.08,1194846365.65,-1872404729.44,4484044528.35,1054962502.17,-628100810.00,4466164622.57
A1,A2,A3,B1,B2,B3,C1,C2,C3
1175506386.70,-1953329312.09,4499543992.73,1193475564.11,-1869605866.02,4499522481.85,1059362105.15,-633912056.97,4481973535.42
A1,A2,A3,B1,B2,B3,C1,C2,C3
1185112539.62,-1963170708.62,4515642230.20,1191491361.10,-1869267906.37,4515023679.97,1063804553.86,-640092338.31,4497814099.83
A1,A2,A3,B1,B2,B3,C1,C2,C3
1194897635.15,-1970390053.04,4531749521.67,1189305751.39,-1871207633.96,4530564157.18,1068289811.36,-646643432.61,4513686331.15
A1,A2,A3,B1,B2,B3,C1,C2,C3
1204556777.72,-1975108058.47,4547853859.27,1187223698.13,-1875302445.22,4546155906.27,1072817810.05,-653567230.33,4529590244.45
A1,A2,A3,B1,B2,B3,C1,C2,C3
1213824047.12,-1977393079.21,4563944418.64,1185511198.55,-1881481994.56,4561809736.00,1077388472.92,-660865722.74,4545525855.37
A1,A2,A3,B1,B2,B3,C1,C2,C3
1222428211.21,-1977269363.76,4580009726.35,1184439548.20,-1889719943.05,4577537102.60,1082001736.56,-668541000.29,4561493181.05
A1,A2,A3,B1,B2,B3,C1,C2,C3
1230049763.15,-1974724592.76,4596035877.77,1184328280.12,-1900026412.74,4593351890.94,1086657574.74,-676595260.27,4577492241.29
A1,A2,A3,B1,B2,B3,C1,C2,C3
1236259535.06,-1969723578.74,4612004018.49,1185606528.78,-1912434269.32,4609272931.88,1091356020.92,-685030824.48,4593523059.63
A1,A2,A3,B1,B2,B3,C1,C2,C3
1240405884.88,-1962255398.96,4627885924.87,1188925824.06,-1926951959.36,4625328420.65,1096097187.25,-693850169.08,4609585664.48
A1,A2,A3,B1,B2,B3,C1,C2,C3
1241392714.88,-1952537056.86,4643636363.58,1195382063.14,-1943359803.61,4641563556.47,1100881274.29,-703055969.87,4625680089.96
A1,A2,A3,B1,B2,B3,C1,C2,C3
1237519235.09,-1941900455.34,4659194619.70,1206675761.83,-1960322960.55,4658039014.44,1105708556.19,-712651165.50,4641806375.87
A1,A2,A3,B1,B2,B3,C1,C2,C3
1228585041.02,-1934215474.26,4674588880.64,1223007048.74,-1973968289.22,4674726564.20,1110579308.84,-722639017.05,4657964565.15
A1,A2,A3,B1,B2,B3,C1,C2,C3
1218468687.95,-1931767693.38,4690008269.20,1240497206.70,-1982006658.57,4691437042.19,1115493694.13,-733023075.80,4674154698.61
A1,A2,A3,B1,B2,B3,C1,C2,C3
1209873213.57,-1933136771.58,4705555907.54,1256443161.25,-1985854691.17,4708067289.25,1120451748.81,-743807060.32,4690376813.21
A1,A2,A3,B1,B2,B3,C1,C2,C3
