A1,A2,A3,B1,B2,B3,C1,C2,C3
1796765374.65,-1847619644.57,7255574796.63,1857297547.13,-1836698494.36,7258082925.15,1887076745.92,-3519163391.42,7275382288.22
A1,A2,A3,B1,B2,B3,C1,C2,C3
1797226771.80,-1868505416.29,7275458513.19,1867368783.10,-1835577981.35,7278171856.92,1891761937.71,-3519181305.10,7295249639.89
A1,A2,A3,B1,B2,B3,C1,C2,C3
1801162805.36,-1888033974.76,7295505538.50,1873992088.58,-1836191265.83,7298154797.05,1896440768.28,-3518849082.64,7315139674.45
A1,A2,A3,B1,B2,B3,C1,C2,C3
1807808359.65,-1905880267.92,7315679762.29,1877932741.08,-1838866564.67,7318067892.92,1901113075.78,-3518163559.21,7335052354.79
A1,A2,A3,B1,B2,B3,C1,C2,C3
1816672666.41,-1921846193.64,7335958121.28,1879681648.25,-1843805335.41,7337934245.76,1905778720.83,-3517121379.42,7354987642.96
A1,A2,A3,B1,B2,B3,C1,C2,C3
1827405416.98,-1935738212.17,7356323656.75,1879589220.66,-1851204654.49,7357770852.36,1910437601.51,-3515719006.57,7374945500.90
A1,A2,A3,B1,B2,B3,C1,C2,C3
1839719327.23,-1947311506.79,7376761641.52,1877942800.40,-1861313045.64,7377592477.67,1915089659.86,-3513952733.65,7394925890.81
A1,A2,A3,B1,B2,B3,C1,C2,C3
1853325056.42,-1956219988.30,7397256295.70,1875031744.01,-1874480464.13,7397414939.07,1919734880.09,-3511818694.58,7414928775.23
A1,A2,A3,B1,B2,B3,C1,C2,C3
1867831996.08,-1961944037.43,7417785817.74,1871246644.83,-1891230544.43,7417260075.69,1924373277.32,-3509312874.18,7434954116.58
A1,A2,A3,B1,B2,B3,C1,C2,C3
1882495590.98,-1963680592.04,7438310434.61,1867332035.73,-1912370507.80,7437167699.15,1929004873.92,-3506431113.33,7455001876.24
A1,A2,A3,B1,B2,B3,C1,C2,C3
1895377365.73,-1960421051.79,7458736896.88,1865226402.65,-1938913266.25,7457231100.40,1933629659.34,-3503169100.34,7475072012.72
A1,A2,A3,B1,B2,B3,C1,C2,C3
1902106388.47,-1953547207.54,7478889742.91,1869300773.27,-1969481541.42,7477625788.16,1938247537.76,-3499522322.73,7495164478.93
A1,A2,A3,B1,B2,B3,C1,C2,C3
1902002191.41,-1949513387.83,7498801045.12,1880235797.19,-1997625827.54,7498319743.76,1942858327.36,-3495485957.71,7515279221.12
A1,A2,A3,B1,B2,B3,C1,C2,C3
1899275551.38,-1950632791.10,7518674525.12,1893820858.98,-2021038113.22,7519109301.93,1947461866.75,-3491054818.26,7535416182.95
A1,A2,A3,B1,B2,B3,C1,C2,C3
1896121003.90,-1956171514.11,7538597895.72,1907861500.51,-2040457791.62,7539906805.45,1952058078.52,-3486223414.42,7555575308.83
A1,A2,A3,B1,B2,B3,C1,C2,C3
1893416186.72,-1965400767.64,7558602091.69,1921480096.06,-2056619394.69,7560681374.74,1956646950.67,-3480986003.50,7575756543.57
A1,A2,A3,B1,B2,B3,C1,C2,C3
1891619904.00,-1977837653.24,7578702314.84,1934217824.91,-2070011804.93,7581417864.23,1961228499.74,-3475336601.42,7595959830.94
A1,A2,A3,B1,B2,B3,C1,C2,C3
1891057178.90,-1993165237.64,7598909573.79,1945749654.23,-2080958192.58,7602105324.23,1965802735.41,-3469268971.23,7616185111.98
A1,A2,A3,B1,B2,B3,C1,C2,C3
1892029440.78,-2011170071.36,7619234844.08,1955774183.19,-2089678523.55,7622732842.48,1970369629.14,-3462776596.48,7636432323.44
A1,A2,A3,B1,B2,B3,C1,C2,C3
1894880706.18,-2031700239.65,7639691524.69,1963947488.19,-2096331548.07,7643287089.07,1974929088.00,-3455852641.71,7656701396.24
A1,A2,A3,B1,B2,B3,C1,C2,C3
1900067645.40,-2054624757.01,7660298075.05,1969813075.50,-2101055458.46,7663749680.78,1979480935.42,-3448489900.08,7676992254.17
A1,A2,A3,B1,B2,B3,C1,C2,C3
1908273525.47,-2079756327.28,7681082196.68,1972687946.19,-2104045195.40,7684093000.43,1984024903.29,-3440680727.10,7697304812.89
A1,A2,A3,B1,B2,B3,C1,C2,C3
1920624222.07,-2106597637.50,7702087739.61,1971446571.63,-2105806234.62,7704273290.65,1988560644.57,-3432416959.97,7717638979.74
A1,A2,A3,B1,B2,B3,C1,C2,C3
1938817833.36,-2133277361.54,7723370167.76,1964391226.56,-2108218671.14,7724235187.08,1993087786.35,-3423689829.81,7737994655.15
A1,A2,A3,B1,B2,B3,C1,C2,C3
1962126427.44,-2154758217.00,7744850121.76,1952250122.20,-2116329207.97,7744058150.83,1997606049.32,-3414489916.01,7758371737.41
A1,A2,A3,B1,B2,B3,C1,C2,C3
1984345747.51,-2169525745.44,7766245460.29,1941227604.40,-2131662274.35,7764024421.96,2002115344.43,-3404807247.78,7778770127.76
A1,A2,A3,B1,B2,B3,C1,C2,C3
2002814207.53,-2180873823.85,7787472683.65,1933985281.44,-2150934410.99,7784217600.27,2006615649.42,-3394631407.41,7799189726.08
A1,A2,A3,B1,B2,B3,C1,C2,C3
2017623076.03,-2190792137.12,7808554669.22,1930432001.68,-2172166905.20,7804614917.89,2011106847.43,-3383951422.69,7819630422.90
A1,A2,A3,B1,B2,B3,C1,C2,C3
2029124699.20,-2200232731.97,7829515683.53,1930215679.84,-2194419412.43,7825192230.91,2015588677.52,-3372755591.48,7840092095.56
A1,A2,A3,B1,B2,B3,C1,C2,C3
2037580849.22,-2209748331.32,7850372283.70,1933074942.67,-2217151805.45,7845933119.33,2020060740.80,-3361031318.06,7860574606.97
A1,A2,A3,B1,B2,B3,C1,C2,C3
2043152840.01,-2219736505.76,7871135215.05,1938848985.03,-2239980158.05,7866826989.66,2024522528.44,-3348764958.06,7881077805.29
A1,A2,A3,B1,B2,B3,C1,C2,C3
2045919697.52,-2230548490.65,7891811230.94,1947459357.72,-2262568082.45,7887867254.74,2028973463.73,-3335941663.91,7901601524.32
A1,A2,A3,B1,B2,B3,C1,C2,C3
2045891886.82,-2242560204.04,7912404361.18,1958896185.53,-2284555868.21,7909050064.49,2033412956.79,-3322545227.98,7922145584.33
A1,A2,A3,B1,B2,B3,C1,C2,C3
2043023120.02,-2256250206.52,7932917163.55,1973206291.36,-2305482679.80,7930373052.94,2037840472.63,-3308557925.23,7942709793.51
A1,A2,A3,B1,B2,B3,C1,C2,C3
2037241843.45,-2272333151.19,7953353352.85,1990461630.23,-2324653255.58,7951832707.17,2042255609.87,-3293960364.19,7963293949.98
A1,A2,A3,B1,B2,B3,C1,C2,C3
2028613027.69,-2292049435.64,7973727539.48,2010597424.35,-2340848376.84,7973414626.70,2046658175.74,-3278731365.98,7983897843.82
A1,A2,A3,B1,B2,B3,C1,C2,C3
2018273162.42,-2317643514.90,7994110129.19,2032477153.23,-2351846618.44,7995048623.65,2051048201.06,-3262847900.72,8004521257.16
A1,A2,A3,B1,B2,B3,C1,C2,C3
2011055524.84,-2350274962.78,8014720724.84,2051267499.47,-2356513334.06,8016515330.70,2055425726.00,-3246285040.89,8025163954.46
A1,A2,A3,B1,B2,B3,C1,C2,C3
2010648874.79,-2384960201.17,8035671067.13,2063280176.99,-2359859367.54,8037703287.11,2059790276.81,-3229015520.80,8045825655.75
A1,A2,A3,B1,B2,B3,C1,C2,C3
2015135678.27,-2418025373.85,8056843440.89,2070433869.60,-2365589219.35,8058730549.37,2064140703.70,-3211008696.17,8066506019.74
A1,A2,A3,B1,B2,B3,C1,C2,C3
2022658607.21,-2448783658.61,8078151161.19,2074587373.05,-2374424645.95,8079684198.25,2068475538.97,-3192229632.78,8087204650.56
A1,A2,A3,B1,B2,B3,C1,C2,C3
2032196972.58,-2477216124.46,8099550003.10,2076762832.05,-2386424537.00,8100608901.83,2072793326.94,-3172638371.93,8107921105.07
A1,A2,A3,B1,B2,B3,C1,C2,C3
2043134674.22,-2503389201.38,8121014013.00,2077577560.44,-2401568303.01,8121531102.44,2077092853.93,-3152189073.14,8128654894.56
A1,A2,A3,B1,B2,B3,C1,C2,C3
2055040689.53,-2527347269.37,8142525013.85,2077463357.26,-2419864399.02,8142469513.52,2081373343.52,-3130828901.37,8149405482.63
A1,A2,A3,B1,B2,B3,C1,C2,C3
2067563052.89,-2549088648.94,8164067801.66,2076772339.11,-2441375808.57,8163439929.10,2085634644.73,-3108496552.56,8170172279.23
A1,A2,A3,B1,B2,B3,C1,C2,C3
2080362560.24,-2568555238.88,8185627186.05,2075843058.19,-2466232396.65,8184458194.51,2089877409.39,-3085120262.96,8190954629.44
A1,A2,A3,B1,B2,B3,C1,C2,C3
2093049286.65,-2585620946.84,8207185140.79,2075063862.20,-2494645246.45,8205543076.90,2094103214.73,-3060615041.70,8211751792.32
A1,A2,A3,B1,B2,B3,C1,C2,C3
2105085834.67,-2600078049.02,8228716498.87,2074969700.64,-2526924324.35,8226720610.81,2098314508.74,-3034878646.23,8232562900.32
A1,A2,A3,B1,B2,B3,C1,C2,C3
2115581359.27,-2611648988.28,8250180176.65,2076448618.49,-2563472949.50,8248032956.12,2102514091.43,-3007785314.50,8253386877.23
A1,A2,A3,B1,B2,B3,C1,C2,C3
2122784838.97,-2620247668.38,8271499794.63,2081250032.54,-2604537323.93,8269557947.05,2106703567.51,-2979174940.75,8274222268.32
A1,A2,A3,B1,B2,B3,C1,C2,C3
2123611863.53,-2627792647.48,8292560516.41,2092460849.62,-2648414822.33,8291412583.06,2110880440.39,-2948831592.12,8295066910.53
A1,A2,A3,B1,B2,B3,C1,C2,C3
2118097458.71,-2640194932.60,8313420117.72,2110051992.45,-2689512694.16,8313542374.42,2115038761.58,-2916437012.14,8315917517.87
A1,A2,A3,B1,B2,B3,C1,C2,C3
2111136154.58,-2659701071.26,8334311190.93,2129116882.54,-2726101398.60,8335719129.91,2119190579.51,-2881474194.09,8336769689.16
A1,A2,A3,B1,B2,B3,C1,C2,C3
2105274554.14,-2685108977.66,8355332184.77,2146985103.95,-2760339821.19,8357848165.27,2123459707.10,-2842986338.25,8357619659.95
A1,A2,A3,B1,B2,B3,C1,C2,C3
2101396415.21,-2715789972.29,8376515250.97,2161609749.21,-2794951743.16,8379867078.68,2129009294.04,-2798878342.89,8378497680.35
A1,A2,A3,B1,B2,B3,C1,C2,C3
2101145873.84,-2752416899.42,8397937741.97,2168334945.86,-2827600705.80,8401552720.97,2138851076.70,-2750813822.44,8399549547.06
A1,A2,A3,B1,B2,B3,C1,C2,C3
2108487398.81,-2791548888.92,8419737981.63,2170862315.58,-2854400498.48,8423027833.95,2145318964.64,-2706119857.69,8420514194.42
A1,A2,A3,B1,B2,B3,C1,C2,C3
2120241444.37,-2830176110.74,8441750116.34,2170461707.16,-2876558551.43,8444358706.90,2150322654.82,-2666598848.44,8441491186.75
A1,A2,A3,B1,B2,B3,C1,C2,C3
2135905633.62,-2870124042.65,8463969842.65,2166410475.39,-2894040918.00,8465513833.32,2155087169.34,-2630459263.55,8462516334.03
A1,A2,A3,B1,B2,B3,C1,C2,C3
2160723076.75,-2912858116.89,8486637355.47,2153282730.13,-2906276649.75,8486253644.97,2159795288.16,-2596806619.25,8483589009.55
A1,A2,A3,B1,B2,B3,C1,C2,C3
2187206045.60,-2943870325.57,8509291443.36,2138524756.84,-2928271360.80,8507042301.39,2164488453.98,-2565143309.31,8504706265.25
A1,A2,A3,B1,B2,B3,C1,C2,C3
2207057682.78,-2971680804.78,8531655194.61,2130424856.80,-2951828664.61,8528159426.62,2169175222.89,-2535145584.16,8525865388.77
A1,A2,A3,B1,B2,B3,C1,C2,C3
2222912356.26,-2997758563.86,8553856268.97,2126344149.72,-2975705845.85,8549479320.17,2173860107.24,-2506587149.82,8547064420.86
A1,A2,A3,B1,B2,B3,C1,C2,C3
2235580383.42,-3022505621.12,8575933459.38,2125468661.23,-2999666154.57,8570964604.37,2178546764.00,-2479302737.91,8568301946.25
A1,A2,A3,B1,B2,B3,C1,C2,C3
2245434087.38,-3046128418.39,8597904797.14,2127423031.22,-3023628883.00,8592598313.67,2183238230.16,-2453166614.35,8589576899.19
A1,A2,A3,B1,B2,B3,C1,C2,C3
2252646183.30,-3068753951.92,8619778943.97,2132032029.64,-3047565910.54,8614372618.96,2187937020.64,-2428079903.52,8610888447.07
A1,A2,A3,B1,B2,B3,C1,C2,C3
2257260860.89,-3090466530.13,8641558609.23,2139249395.47,-3071472778.75,8636285481.54,2192645206.71,-2403962755.45,8632235919.22
A1,A2,A3,B1,B2,B3,C1,C2,C3
2259208703.01,-3111323300.43,8663241341.50,2149142853.55,-3095358242.18,8658339907.10,2197364480.68,-2380749268.13,8653618761.40
A1,A2,A3,B1,B2,B3,C1,C2,C3
2258282312.87,-3131361924.15,8684818549.87,2161918437.31,-3119240028.40,8680544954.92,2202096205.91,-2358384052.71,8675036505.20
A1,A2,A3,B1,B2,B3,C1,C2,C3
2254046196.33,-3150606002.78,8706271666.99,2178010571.30,-3143141825.62,8702919596.33,2206841452.00,-2336819819.47,8696488746.68
A1,A2,A3,B1,B2,B3,C1,C2,C3
2245530437.45,-3169081823.69,8727559090.21,2198388376.04,-3167078298.10,8725505789.45,2211601014.38,-2316015616.78,8717975130.34
A1,A2,A3,B1,B2,B3,C1,C2,C3
2229028618.61,-3187301275.16,8748525756.79,2226757748.82,-3190573519.88,8748458916.86,2216375413.36,-2295935482.33,8739495336.35
A1,A2,A3,B1,B2,B3,C1,C2,C3
2211935119.18,-3216421090.86,8769596949.22,2255724063.78,-3202502915.08,8771353991.54,2221164895.43,-2276547258.30,8761049069.25
A1,A2,A3,B1,B2,B3,C1,C2,C3
2203475988.82,-3243761407.09,8791050073.85,2276060957.92,-3215575612.05,8793913872.15,2225969773.94,-2257821680.09,8782636064.00
A1,A2,A3,B1,B2,B3,C1,C2,C3
2198993996.43,-3269289811.14,8812683857.85,2292425169.77,-3229850398.07,8816340061.34,2230790541.46,-2239732373.09,8804256090.81
A1,A2,A3,B1,B2,B3,C1,C2,C3
2197471847.52,-3293296299.91,8834457164.54,2305833547.60,-3245060932.94,8838673901.68,2235627644.20,-2222255680.59,8825908943.78
A1,A2,A3,B1,B2,B3,C1,C2,C3
2198449976.62,-3315925682.46,8856351541.72,2316745336.90,-3261083674.49,8860934034.01,2240481402.14,-2205370335.75,8847594434.26
A1,A2,A3,B1,B2,B3,C1,C2,C3
2201686930.46,-3337252822.05,8878357283.09,2325401812.82,-3277862945.09,8883130339.56,2245351993.41,-2189057152.89,8869312387.35
A1,A2,A3,B1,B2,B3,C1,C2,C3
2207059108.55,-3357308223.77,8900469345.56,2331926531.19,-3295385614.61,8905268024.87,2250239462.66,-2173298757.08,8891062639.57
A1,A2,A3,B1,B2,B3,C1,C2,C3
2214523828.08,-3376086526.28,8922685836.26,2336362245.99,-3313672841.32,8927349136.24,2255143738.74,-2158079351.39,8912845037.49
A1,A2,A3,B1,B2,B3,C1,C2,C3
2224108685.27,-3393545641.52,8945007545.34,2338681526.88,-3332781131.86,8949373027.93,2260064655.74,-2143384517.22,8934659436.73
A1,A2,A3,B1,B2,B3,C1,C2,C3
2235919141.44,-3409596450.94,8967438175.19,2338779151.07,-3352812816.83,8971336133.59,2265001975.16,-2129201042.55,8956505701.22
A1,A2,A3,B1,B2,B3,C1,C2,C3
2250170370.56,-3424075538.93,8989985455.14,2336440232.94,-3373943466.48,8993230852.03,2269955408.63,-2115516772.70,8978383702.82
A1,A2,A3,B1,B2,B3,C1,C2,C3
2267274952.11,-3436672205.49,9012664230.68,2331252507.04,-3396495009.49,9015042458.19,2274924642.12,-2102320479.02,9000293321.12
A1,A2,A3,B1,B2,B3,C1,C2,C3
2288134739.37,-3446664390.84,9035506544.03,2322314431.49,-3421199927.26,9036739022.49,2279909364.25,-2089601739.88,9022234443.48
A1,A2,A3,B1,B2,B3,C1,C2,C3
2315203113.72,-3449390181.77,9058573882.02,2307172893.24,-3452729862.43,9058259162.28,2284909306.67,-2077350825.85,9044206965.70
A1,A2,A3,B1,B2,B3,C1,C2,C3
2332623744.52,-3446259862.76,9081195453.95,2301684349.00,-3489683677.12,9080273760.76,2289924343.30,-2065558590.34,9066210795.28
A1,A2,A3,B1,B2,B3,C1,C2,C3
2345663443.55,-3448451126.92,9103704933.43,2300581885.82,-3520892207.06,9102449221.15,2294954575.33,-2054216504.49,9088245855.42
A1,A2,A3,B1,B2,B3,C1,C2,C3
2356611680.53,-3453743875.18,9126179979.11,2301575857.07,-3548583455.41,9124707952.38,2300000179.69,-2043316664.23,9110312078.51
A1,A2,A3,B1,B2,B3,C1,C2,C3
2366045433.71,-3461416957.96,9148638623.21,2304089120.28,-3573485942.90,9147031985.32,2305061320.56,-2032851698.39,9132409401.47
A1,A2,A3,B1,B2,B3,C1,C2,C3
2374235267.34,-3471118769.73,9171089193.73,2307850987.13,-3595958180.35,9169413052.34,2310138122.02,-2022814701.71,9154537763.93
A1,A2,A3,B1,B2,B3,C1,C2,C3
2381332655.75,-3482658125.76,9193536406.96,2312709909.15,-3616197841.97,9191846495.71,2315230658.22,-2013199184.67,9176697107.32
A1,A2,A3,B1,B2,B3,C1,C2,C3
2387427702.76,-3495934818.09,9215983197.04,2318575759.92,-3634311249.26,9214329438.54,2320338951.76,-2003999033.77,9198887374.43
A1,A2,A3,B1,B2,B3,C1,C2,C3
2392572401.30,-3510911846.13,9238431455.27,2325396572.81,-3650341172.87,9236860045.54,2325462976.34,-1995208478.92,9221108509.18
A1,A2,A3,B1,B2,B3,C1,C2,C3
2396790845.85,-3527605530.77,9260882376.73,2333148323.24,-3664276745.72,9259437176.60,2330602662.05,-1986822066.32,9243360456.67
A1,A2,A3,B1,B2,B3,C1,C2,C3
2400082885.82,-3546086958.12,9283336631.60,2341831268.33,-3676052042.04,9282060215.23,2335757902.36,-1978834635.64,9265643163.17
A1,A2,A3,B1,B2,B3,C1,C2,C3
2402423014.07,-3566495360.15,9305794444.63,2351471050.10,-3685532715.81,9304728989.02,2340928562.40,-1971241300.92,9287956576.36
A1,A2,A3,B1,B2,B3,C1,C2,C3
2403753642.12,-3589071810.51,9328255625.71,2362125410.62,-3692482320.82,9327443738.74,2346114488.57,-1964037434.72,9310300645.55
A1,A2,A3,B1,B2,B3,C1,C2,C3
2403968164.49,-3614241993.83,9350719626.97,2373901116.43,-3696479553.83,9350205060.91,2351315519.82,-1957218655.65,9332675322.11
A1,A2,A3,B1,B2,B3,C1,C2,C3
2402869387.60,-3642866952.19,9373186135.96,2386995515.65,-3696667516.71,9373013314.13,2356531501.61,-1950780819.75,9355080559.92
A1,A2,A3,B1,B2,B3,C1,C2,C3
2400134464.72,-3677664178.92,9395667090.44,2401731583.64,-3690332625.35,9395856603.35,2361762305.30,-1944720017.83,9377516316.21
A1,A2,A3,B1,B2,B3,C1,C2,C3
2406551680.29,-3718860271.59,9418630170.79,2407321105.86,-3677251939.99,9418267286.06,2367007861.00,-1939032592.06,9399982553.15
A1,A2,A3,B1,B2,B3,C1,C2,C3
2416238315.72,-3750925848.42,9441673702.58,2409646815.01,-3672958186.73,9440647069.11,2372268154.60,-1933715198.11,9422479238.31
A1,A2,A3,B1,B2,B3,C1,C2,C3
2425602075.78,-3778423261.16,9464686106.15,2412301035.38,-3672892082.44,9463107562.63,2377543157.02,-1928764767.38,9445006341.22
A1,A2,A3,B1,B2,B3,C1,C2,C3
2434584112.36,-3802621093.18,9487676918.31,2415342660.25,-3675787913.71,9485639259.08,2382832823.13,-1924178429.89,9467563832.62
A1,A2,A3,B1,B2,B3,C1,C2,C3
2443183002.39,-3824084318.24,9510651455.84,2418773162.61,-3681083413.40,9508236869.58,2388137102.96,-1919953479.05,9490151684.58
A1,A2,A3,B1,B2,B3,C1,C2,C3
2451400392.33,-3843123339.25,9533612744.65,2422590943.79,-3688470742.71,9530897394.72,2393455948.75,-1916087350.72,9512769870.63
A1,A2,A3,B1,B2,B3,C1,C2,C3
2459233764.30,-3859921216.84,9556562418.70,2426798562.65,-3697769276.85,9553619225.47,2398789319.52,-1912577609.08,9535418365.83
A1,A2,A3,B1,B2,B3,C1,C2,C3
2466674741.84,-3874583498.55,9579501121.30,2431404426.69,-3708875785.89,9576401741.92,2404137184.24,-1909421936.51,9558097146.78
A1,A2,A3,B1,B2,B3,C1,C2,C3
2473708010.45,-3887160307.55,9602428668.75,2436423869.37,-3721742353.31,9599245149.61,2409499523.92,-1906618126.35,9580806191.65
A1,A2,A3,B1,B2,B3,C1,C2,C3
2480309719.54,-3897655373.43,9625344067.38,2441880746.98,-3736367350.36,9622150462.42,2414876332.89,-1904164077.78,9603545480.19
A1,A2,A3,B1,B2,B3,C1,C2,C3
2486444674.08,-3906026712.18,9648245398.85,2447810246.26,-3752794759.43,9645119617.39,2420267619.40,-1902057792.41,9626314993.76
A1,A2,A3,B1,B2,B3,C1,C2,C3
2492061216.80,-3912179257.89,9671129529.12,2454264002.22,-3771121544.20,9668155765.64,2425673405.76,-1900297372.46,9649114715.23
A1,A2,A3,B1,B2,B3,C1,C2,C3
2497081310.02,-3915945638.37,9693991497.54,2461320016.73,-3791516874.26,9691263883.40,2431093727.75,-1898881020.56,9671944629.06
A1,A2,A3,B1,B2,B3,C1,C2,C3
2501379026.72,-3917042764.58,9716823175.42,2469104168.63,-3814265534.10,9714452113.40,2436528633.55,-1897807041.23,9694804721.18
A1,A2,A3,B1,B2,B3,C1,C2,C3
2504723967.40,-3914963494.17,9739609793.17,2477846798.89,-3839876255.85,9737735237.85,2441978181.70,-1897073844.70,9717694978.98
A1,A2,A3,B1,B2,B3,C1,C2,C3
2506564156.00,-3908615405.21,9762317133.41,2488099818.01,-3869442938.16,9761147485.34,2447442437.74,-1896679954.26,9740615391.24
A1,A2,A3,B1,B2,B3,C1,C2,C3
2502362681.10,-3894883506.55,9784719772.40,2504400071.65,-3906081921.40,9784914289.64,2452921467.47,-1896624020.68,9763565947.96
A1,A2,A3,B1,B2,B3,C1,C2,C3
2490945204.70,-3889703338.33,9806918733.79,2527921859.49,-3933858858.97,9808934636.79,2458415309.17,-1896904850.42,9786546639.42
A1,A2,A3,B1,B2,B3,C1,C2,C3
2483565287.27,-3889704304.56,9829367530.29,2547411659.12,-3956145405.18,9832755025.80,2463923924.81,-1897521385.16,9809557453.91
A1,A2,A3,B1,B2,B3,C1,C2,C3
2478778700.34,-3892277249.43,9851979004.79,2564313780.31,-3975551686.74,9856462626.53,2469447233.07,-1898472654.01,9832598378.69
A1,A2,A3,B1,B2,B3,C1,C2,C3
2476039727.18,-3896691497.77,9874722653.64,2579174029.76,-3992809266.49,9880087954.95,2474985143.98,-1899757769.27,9855669401.41
A1,A2,A3,B1,B2,B3,C1,C2,C3
2475066705.99,-3902593362.98,9897582956.06,2592274152.32,-4008272635.23,9903646543.10,2480537574.50,-1901375926.78,9878770510.84
A1,A2,A3,B1,B2,B3,C1,C2,C3
2475695676.80,-3909779182.47,9920550898.31,2603778175.15,-4022146175.97,9927147414.46,2486104457.43,-1903326406.09,9901901697.23
A1,A2,A3,B1,B2,B3,C1,C2,C3
2477828523.48,-3918122847.09,9943621046.11,2613784260.27,-4034556634.76,9950596011.36,2491685746.88,-1905608570.32,9925062952.53
A1,A2,A3,B1,B2,B3,C1,C2,C3
2481410408.54,-3927545522.86,9966790282.75,2622347266.47,-4045583399.01,9973995456.70,2497281421.57,-1908221866.03,9948254270.55
A1,A2,A3,B1,B2,B3,C1,C2,C3
2486419285.06,-3938001277.99,9990057219.63,2629489235.57,-4055272870.86,9997347143.32,2502891486.58,-1911165822.87,9971475647.05
A1,A2,A3,B1,B2,B3,C1,C2,C3
2492861707.88,-3949470170.73,10013421949.78,2635203580.67,-4063645379.60,10020650980.52,2508515973.99,-1914440053.31,9994727079.70
A1,A2,A3,B1,B2,B3,C1,C2,C3
2500772999.64,-3961955695.77,10036886030.64,2639454920.44,-4070697735.64,10043905411.21,2514154942.46,-1918044252.23,10018008568.15
A1,A2,A3,B1,B2,B3,C1,C2,C3
2510221732.22,-3975485644.06,10060452685.70,2642174599.04,-4076402371.10,10067107210.41,2519808475.96,-1921978196.57,10041320113.89
A1,A2,A3,B1,B2,B3,C1,C2,C3
2521320303.99,-3990116819.13,10084127305.75,2643250111.13,-4080702623.84,10090250984.06,2525476681.48,-1926241744.96,10064661720.20
A1,A2,A3,B1,B2,B3,C1,C2,C3
2534246780.87,-4005945872.89,10107918494.53,2642503264.10,-4083501902.08,10113328123.52,2531159685.69,-1930834837.23,10088033391.95
A1,A2,A3,B1,B2,B3,C1,C2,C3
2549292519.64,-4023132736.48,10131840346.73,2639642559.70,-4084640254.05,10136324527.81,2536857630.07,-1935757494.03,10111435135.47
A1,A2,A3,B1,B2,B3,C1,C2,C3
2566985068.46,-4041956906.18,10155918287.03,2634140300.25,-4083838082.73,10159214764.81,2542570664.13,-1941009816.12,10134866958.15
A1,A2,A3,B1,B2,B3,C1,C2,C3
2588543954.29,-4062991036.61,10180210390.18,2624776811.65,-4080522553.63,10181940751.75,2548298935.01,-1946591983.34,10158328868.06
A1,A2,A3,B1,B2,B3,C1,C2,C3
2619961068.05,-4084788830.52,10204961441.97,2605560076.10,-4076139707.55,10204257694.91,2554042569.60,-1952504252.15,10181820873.12
A1,A2,A3,B1,B2,B3,C1,C2,C3
2649702056.18,-4095556391.45,10229561455.90,2588024374.93,-4082483128.66,10226775574.68,2559801640.13,-1958746934.85,10205342979.42
A1,A2,A3,B1,B2,B3,C1,C2,C3
2673547623.26,-4104708060.73,10253917986.54,2576388976.11,-4090138152.18,10249586832.25,2565576174.05,-1965320354.87,10228895191.21
A1,A2,A3,B1,B2,B3,C1,C2,C3
2693845653.34,-4113155509.83,10278141025.20,2568305970.25,-4098192750.93,10272581471.82,2571366196.69,-1972224867.95,10252477512.98
A1,A2,A3,B1,B2,B3,C1,C2,C3
2711411980.80,-4121118897.05,10302267871.45,2562959491.71,-4106426352.00,10295722188.53,2577171739.31,-1979460888.67,10276089950.03
A1,A2,A3,B1,B2,B3,C1,C2,C3
2726666005.35,-4128698109.29,10326317573.50,2559930101.89,-4114738581.52,10318989927.84,2582992840.82,-1987028904.00,10299732508.66
A1,A2,A3,B1,B2,B3,C1,C2,C3
,,,,,,,,
A1,A2,A3,B1,B2,B3,C1,C2,C3
,,,,,,,,
